24383199,계동편의점,,1111014800,계동,서울특별시 종로구 율곡로 75,
12513938,그린세탁편의점,,1111018500,홍지동,서울특별시 종로구 자하문로 304,1
20485909,동양마트,숭인점,1111017500,숭인동,서울특별시 종로구 종로66길 20,
24017171,로그인편의점,,1111014800,계동,서울특별시 종로구 북촌로4길 27,1
24930264,로그인편의점,,1111016300,종로5가,서울특별시 종로구 청계천로 215-1,1
24439659,미니스톱,M안국역점,1111014100,안국동,서울특별시 종로구 율곡로 53,
25367604,미니스톱,인왕산파크점,1111018700,무악동,서울특별시 종로구 통일로18길 9,
20598685,미니스톱,종로육의전점,1111013800,종로2가,서울특별시 종로구 수표로 105,1
8907301,미니스톱,창신역점,1111017500,숭인동,서울특별시 종로구 지봉로 92,
4332850,미니스톱,계동점,1111014800,계동,서울특별시 종로구 북촌로4길 27,
8883193,미니스톱,동대문역점,1111017400,창신동,서울특별시 종로구 종로 313-1,1
12036151,미니스톱,대학로점,1111016800,동숭동,서울특별시 종로구 대학로8가길 79,1
11947625,미니스톱,세종문화회관점,1111011700,당주동,서울특별시 종로구 새문안로5가길 3-1,1
12424465,미니스톱,청계센터점,1111013500,관철동,서울특별시 종로구 청계천로 61,
16111267,미니스톱,종로삼일점,1111013500,관철동,서울특별시 종로구 종로14길 32,
28507760,미니스톱M안국역점,M안국역점,1111014100,안국동,서울특별시 종로구 율곡로 62,1
11844491,미니스톱인왕산파크점,인왕산파크점,1111018700,무악동,서울특별시 종로구 통일로16길 8-3,2
20530853,미니스톱종로6가,,1111016400,종로6가,서울특별시 종로구 종로41길 3,1
12614674,미니스톱종로6가점,종로6가점,1111016400,종로6가,서울특별시 종로구 종로41길 1,1
20106934,미니스톱종로효제점,종로효제점,1111016400,종로6가,서울특별시 종로구 종로39길 40,1
23931955,보광훼미리마트삼청골목길점,,1111014200,소격동,서울특별시 종로구 북촌로5가길 33,1
25038830,비지에프리테일평창다솜점,,1111018300,평창동,서울특별시 종로구 평창길 8,
12065422,세븐,,1111014100,안국동,서울특별시 종로구 율곡로 62,
25536368,세븐일레븐,종로동숭점,1111016800,동숭동,서울특별시 종로구 동숭길 74,1
24638424,세븐일레븐,동묘제일점,1111017500,숭인동,서울특별시 종로구 숭인동길 70-4,
20008988,세븐일레븐,인사점,1111013600,인사동,서울특별시 종로구 인사동길 5,
7859959,세븐일레븐,혜화로타리점,1111016900,혜화동,서울특별시 종로구 창경궁로 287,2
23490502,세븐일레븐,종로부암점,1111018400,부암동,서울특별시 종로구 창의문로 147,
25229883,세븐일레븐,,1111017500,숭인동,서울특별시 종로구 난계로29길 27,
23921493,세븐일레븐,종로숭인점,1111017500,숭인동,서울특별시 종로구 난계로29길 28,
23939159,세븐일레븐,평창점,1111018300,평창동,서울특별시 종로구 평창11길 17,
24504819,세븐일레븐,종로허브점,1111013400,경운동,서울특별시 종로구 삼일대로 461,
25532632,세븐일레븐,동대문창신점,1111017400,창신동,서울특별시 종로구 종로 324-1,1
26243848,세븐일레븐,창신우리점,1111017400,창신동,서울특별시 종로구 창신6길 2,1
26236782,세븐일레븐,M종각역점,1111012200,청진동,서울특별시 종로구 종로 33,
26249853,세븐일레븐,성대후문점,1111017300,명륜3가,서울특별시 종로구 성균관로5길 29,
21787361,세븐일레븐,상명대제일점,1111018500,홍지동,서울특별시 종로구 홍지문2길 11,
24310593,세븐일레븐,구기제일점,1111018200,구기동,서울특별시 종로구 진흥로 435,
12066643,세븐일레븐,,1111016300,종로5가,서울특별시 종로구 종로 200,
12066400,세븐일레븐,,1111017400,창신동,서울특별시 종로구 지봉로 112,
12066298,세븐일레븐,,1111017700,평동,서울특별시 종로구 통일로 126,
12035723,세븐일레븐,종로누상점,1111010900,누상동,서울특별시 종로구 옥인3길 2-1,1
12103438,세븐일레븐,종로청계4가점,1111015800,예지동,서울특별시 종로구 청계천로 195-2,1
12103468,세븐일레븐,종각점,1111013500,관철동,서울특별시 종로구 삼일대로17길 51,
12423837,세븐일레븐,,1111011700,당주동,서울특별시 종로구 새문안로3길 19,1
12228812,세븐일레븐,종로삼일대로점,1111013500,관철동,서울특별시 종로구 삼일대로 393-1,
12145750,세븐일레븐,,1111011900,세종로,서울특별시 종로구 세종대로 172,
12341909,세븐일레븐,명륜카페점,1111017200,명륜4가,서울특별시 종로구 대학로11길 29,
12341978,세븐일레븐,대학로카페점,1111016800,동숭동,서울특별시 종로구 동숭길 143,
12432207,세븐일레븐,성대킹고점,1111017300,명륜3가,서울특별시 종로구 명륜1길 38-6,1
12615611,세븐일레븐,경희궁자이점,1111017900,홍파동,서울특별시 종로구 송월길 99,21
14072423,세븐일레븐,종로이화점,1111016600,연건동,서울특별시 종로구 율곡로 208,
14525836,세븐일레븐,,1111017000,명륜1가,서울특별시 종로구 성균관로 74,1
16139412,세븐일레븐,성대원룸점,1111017300,명륜3가,서울특별시 종로구 명륜길 50,
28523955,세븐일레븐M종각역점,M종각역점,1111012600,종로1가,서울특별시 종로구 종로 55,1
23966967,세븐일레븐M종로3가역점,M종로3가역점,1111015600,종로3가,서울특별시 종로구 종로 129,3
12539744,세븐일레븐경희궁자이점,경희궁자이점,1111017600,교남동,서울특별시 종로구 통일로 168-1,2
15685526,세븐일레븐낙원,,1111013400,경운동,서울특별시 종로구 인사동4길 17,
14062927,세븐일레븐동대문창신,,1111017400,창신동,서울특별시 종로구 종로 324-1,
12619856,세븐일레븐명륜성대점,명륜성대점,1111017000,명륜1가,서울특별시 종로구 성균관로 48-2,1
11978286,세븐일레븐상명대점B,,1111018500,홍지동,서울특별시 종로구 홍지문길 2,1
9113492,세븐일레븐서대문역점,서대문역점,1111017700,평동,서울특별시 종로구 경교장길 8,1
24546496,세븐일레븐세종로점,세종로점,1111012400,수송동,서울특별시 종로구 종로1길 42-1,1
24112689,세븐일레븐종각점,종각점,1111013500,관철동,서울특별시 종로구 종로10길 19,1
12072666,세븐일레븐종로광화문점,종로광화문점,1111011700,당주동,서울특별시 종로구 새문안로9길 21,1
14058549,세븐일레븐종로기독교,,1111016000,연지동,서울특별시 종로구 대학로 19,
11955876,세븐일레븐종로기독교회관점,종로기독교회관점,1111016000,연지동,서울특별시 종로구 대학로 19,1
28108336,세븐일레븐종로내자점,종로내자점,1111011400,내자동,서울특별시 종로구 사직로 112,1
23950094,세븐일레븐종로대학로점,종로대학로점,1111017200,명륜4가,서울특별시 종로구 대학로 119,1
12425323,세븐일레븐종로서촌점,종로서촌점,1111010600,통의동,서울특별시 종로구 자하문로 18-1,1
12455271,세븐일레븐종로신영점,종로신영점,1111018600,신영동,서울특별시 종로구 세검정로 265,1
9113691,세븐일레븐종로율곡점,종로율곡점,1111016500,이화동,서울특별시 종로구 율곡로 218,1
12546526,세븐일레븐종로으뜸점,종로으뜸점,1111015500,관수동,서울특별시 종로구 수표로18길 19,1
24260741,세븐일레븐종로인의점,종로인의점,1111015700,인의동,서울특별시 종로구 종로31길 27,1
22770722,세븐일레븐종로창경궁로점,종로창경궁로점,1111015700,인의동,서울특별시 종로구 창경궁로 119,1
24604575,세븐일레븐종로창신점,종로창신점,1111017400,창신동,서울특별시 종로구 종로50길 8,1
14057696,세븐일레븐종로청계4,,1111015800,예지동,서울특별시 종로구 청계천로 195-2,
11934400,세븐일레븐종로청계5가점,종로청계5가점,1111016300,종로5가,서울특별시 종로구 청계천로 223-3,1
12680768,세븐일레븐종로태양점,종로태양점,1111016600,연건동,서울특별시 종로구 율곡로 195,1
12454646,세븐일레븐종로함춘원점,종로함춘원점,1111016600,연건동,서울특별시 종로구 대학로5길 22,1
9113202,세븐일레븐탑골공원점,탑골공원점,1111013700,낙원동,서울특별시 종로구 수표로 110,1
25675351,숲아편의점,,1111010600,통의동,서울특별시 종로구 자하문로 20,2
24895295,스쿠도,,1111013100,권농동,서울특별시 종로구 율곡로10길 27-16,1
22197381,씨스페이스,숭인2점,1111017500,숭인동,서울특별시 종로구 종로 383,
12657933,씨스페이스편의점,편의점,1111016900,혜화동,서울특별시 종로구 성균관로 91,1
11993017,씨유동묘토성,,1111017500,숭인동,서울특별시 종로구 지봉로4길 21,1
15769296,씨유종로삼청,,1111014000,삼청동,서울특별시 종로구 삼청로 132,
22221190,씨제이올리브영,안국점,1111014100,안국동,서울특별시 종로구 율곡로 39,
24143519,엘지이십오시종로안국,,1111014700,재동,서울특별시 종로구 율곡로 61,1
24162041,엘지이십오적십자병원점,적십자병원점,1111017700,평동,서울특별시 종로구 새문안로 9,1
22250190,영일편의점,,1111018300,평창동,서울특별시 종로구 평창문화로 154,
28520825,오휘GS청진타워,GS청진타워,1111012200,청진동,서울특별시 종로구 종로 33,1
11970754,위드미,종로마루점,1111017500,숭인동,서울특별시 종로구 난계로27길 44-7,
12435575,위드미,성대후문점,1111017300,명륜3가,서울특별시 종로구 명륜3길 10,1
12048737,위드미대학로분스점,대학로분스점,1111017200,명륜4가,서울특별시 종로구 대명길 33,2
11970557,위드미상명대기숙사점,상명대기숙사점,1111018300,평창동,서울특별시 종로구 평창문화로 151,1
9969327,위드미종로숭인점,종로숭인점,1111017500,숭인동,서울특별시 종로구 종로58가길 27,1
12642325,위드미종로익선점,종로익선점,1111013300,익선동,서울특별시 종로구 삼일대로32길 44,1
25754762,위플러스,대학로점,1111016800,동숭동,서울특별시 종로구 대학로10길 8,4
21709051,이이시유럽유학센터,,1111013500,관철동,서울특별시 종로구 청계천로 71,7
24178933,종로자활후견기관,,1111016200,효제동,서울특별시 종로구 대학로3길 14,4
24922318,주얼리편의점,,1111015700,인의동,서울특별시 종로구 종로 183,2
22498924,지에스25돈화문로,,1111013000,와룡동,서울특별시 종로구 돈화문로 81,1
22510147,지에스25상명사랑,,1111018500,홍지동,서울특별시 종로구 세검정로 230,1
12085909,지에스25성대양현,,1111017300,명륜3가,서울특별시 종로구 명륜4길 8,1
11783144,지에스25종로숭인,,1111017500,숭인동,서울특별시 종로구 난계로 259,1
23731595,지에스25혜화경찰서,,1111015700,인의동,서울특별시 종로구 창경궁로 112-11,1
12423057,천수편의점사랑,소격점,1111014200,소격동,서울특별시 종로구 북촌로5길 52,2
28421051,커스텀크리에이티브CustomCreativeLab,,1111018600,신영동,서울특별시 종로구 세검정로6길 24,
14103385,코리아세븐500호점,,1111013500,관철동,서울특별시 종로구 삼일대로17길 51,
24472857,코리아세븐M,안국역점,1111014100,안국동,서울특별시 종로구 율곡로 53,
24626776,코리아세븐상명대,제1점,1111018500,홍지동,서울특별시 종로구 홍지문2길 11,
14062865,코리아세븐종로2호점/7,8호점,1111013800,종로2가,서울특별시 종로구 종로 73,
14062863,코리아세븐종로3가역점/27,2호점,1111015300,돈의동,서울특별시 종로구 돈화문로11길 9,
24899778,코리아세븐종로가배점,,1111016100,종로4가,서울특별시 종로구 종로 185,1
24749920,코리아세븐종로당주점,,1111011700,당주동,서울특별시 종로구 새문안로3길 21,1
24547162,코리아세븐종로함춘원점,,1111016600,연건동,서울특별시 종로구 대학로5길 22,1
24979394,코리아세븐종로향기점,,1111017500,숭인동,서울특별시 종로구 난계로29길 28,
24984814,코리아세븐종로호스텔점,,1111013000,와룡동,서울특별시 종로구 돈화문로 85,1
24617314,코리아세븐창신우리점,,1111017400,창신동,서울특별시 종로구 창신6길 2,1
24013187,코리아세븐탑골공원,,1111013700,낙원동,서울특별시 종로구 수표로 110,
20656052,코오롱유통교남점,,1111017600,교남동,서울특별시 종로구 통일로 168,
16263112,편의점,,1111015700,인의동,서울특별시 종로구 종로 183,-2
23291986,한국미니스톱M,동대문역점,1111012500,중학동,서울특별시 종로구 율곡로 6,1
25345753,한국미니스톱청계센터점,,1111013500,관철동,서울특별시 종로구 청계천로 61,1
16266850,한국씨티,,1111012100,신문로2가,서울특별시 종로구 새문안로 50,
24314315,해피타임,,1111012000,신문로1가,서울특별시 종로구 새문안로 92,1
22813786,훼미리마트종로신영,,1111018600,신영동,서울특별시 종로구 세검정로6길 104,1
